unique_id,timestep,explrtr,Useful_PlotID,Qnum,month,year,date_releves,HHLAI,Biomass_g_per60cm2,Biomass_interpolated,RPMcalc_cm,Biomass_g_per_m2,Biomass_interpolated_per_m2,LAI_corr,biomass_corr,biomass_interpolated_corr,RPM_corr,LAI,biomass,biomass_interpolated,RPM,mosaic,var2_mosaic,b1_mean_round,b2_mean_round,b3_mean_round,b4_mean_round,var2_b1_mean_round,var2_b2_mean_round,var2_b3_mean_round,var2_b4_mean_round,blue,green,red,nir,ndvi,evi2,evi,savi,dvi,gndvi,grvi,sr_nirr,var2_blue,var2_green,var2_red,var2_nir,var2_ndvi,var2_evi2,var2_evi,var2_savi,var2_dvi,var2_gndvi,var2_grvi,var2_sr_nirr
AEG02_08_J_2020,A_J_2020,ALB,AEG02,AEG02_08,J,2020,18.06.2020,4.35,NA,76.81846,22.2,NA,213.3846111,4.35,NA,213.3846111,22.2,4.35,NA,213.3846111,22.2,ALB_2020_06_XX,,75,405,306,3369,NA,NA,NA,NA,0.0075,0.0405,0.0306,0.3369,0.833469388,0.542954181,0.522963975,0.52962536,0.307243704,0.785373609,1.323529412,11.00980392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG02_08_S_2020,A_S_2020,ALB,AEG02,AEG02_08,S,2020,10.09.2020,4.54,NA,58.39474,16.8,NA,162.2076111,4.54,NA,162.2076111,16.8,4.54,NA,162.2076111,16.8,ALB_2020_09_13,ALB_2020_08_21,171,481,245,4706,170,535,388,3513,0.0171,0.0481,0.0245,0.4706,0.901030095,0.729207532,0.748816598,0.67244498,0.44685558,0.814536341,1.963265306,19.20816327,0.017,0.0535,0.0388,0.3513,0.801076647,0.540874538,0.536351778,0.526626222,0.313696592,0.735671937,1.378865979,9.054123711
AEG02_08_S_2021,A_S_2021,ALB,AEG02,AEG02_08,S,2021,23.09.2021,4.22,NA,59.06134,11.6,NA,164.0592778,4.22,NA,164.0592778,11.6,4.22,NA,164.0592778,11.6,ALB_2021_09_23,,67,393,196,4345,NA,NA,NA,NA,0.0067,0.0393,0.0196,0.4345,0.913675402,0.700116095,0.690648201,0.652290116,0.415504464,0.834107218,2.005102041,22.16836735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG02_09_J_2020,A_J_2020,ALB,AEG02,AEG02_09,J,2020,18.06.2020,4.73,50.26333333,50.26333333,19.6,139.6203704,139.6203704,4.73,139.6203704,139.6203704,19.6,4.73,139.6203704,139.6203704,19.6,ALB_2020_06_XX,,58,344,277,3171,NA,NA,NA,NA,0.0058,0.0344,0.0277,0.3171,0.839327146,0.522918805,0.502500347,0.513849432,0.290254268,0.804267425,1.241877256,11.44765343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG02_09_S_2020,A_S_2020,ALB,AEG02,AEG02_09,S,2020,10.09.2020,2.42,NA,41.33574,11.8,NA,114.8215,2.42,NA,114.8215,11.8,2.42,NA,114.8215,11.8,ALB_2020_09_13,ALB_2020_08_21,171,462,228,4585,149,497,378,3291,0.0171,0.0462,0.0228,0.4585,0.905256597,0.71982263,0.742476398,0.66600428,0.436403152,0.816920943,2.026315789,20.10964912,0.0149,0.0497,0.0378,0.3291,0.793949305,0.51291713,0.504275872,0.504037375,0.292465752,0.737592397,1.314814815,8.706349206
AEG02_09_S_2021,A_S_2021,ALB,AEG02,AEG02_09,S,2021,23.09.2021,2.55,NA,37.01174,7.6,NA,102.8103889,2.55,NA,102.8103889,7.6,2.55,NA,102.8103889,7.6,ALB_2021_09_23,,65,371,193,4375,NA,NA,NA,NA,0.0065,0.0371,0.0193,0.4375,0.915499124,0.704600288,0.69489216,0.65562291,0.418795212,0.843657817,1.922279793,22.66839378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG02_10_J_2020,A_J_2020,ALB,AEG02,AEG02_10,J,2020,18.06.2020,3.62,NA,54.30058,15.6,NA,150.8349444,3.62,NA,150.8349444,15.6,3.62,NA,150.8349444,15.6,ALB_2020_06_XX,,50,331,266,3027,NA,NA,NA,NA,0.005,0.0331,0.0266,0.3027,0.838445187,0.50510779,0.484453958,0.499397082,0.276920344,0.802858845,1.244360902,11.37969925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG02_10_S_2020,A_S_2020,ALB,AEG02,AEG02_10,S,2020,10.09.2020,3.3,31.9,31.9,11.2,88.61111111,88.61111111,3.3,88.61111111,88.61111111,11.2,3.3,88.61111111,88.61111111,11.2,ALB_2020_09_13,ALB_2020_08_21,156,431,213,4464,131,461,334,3019,0.0156,0.0431,0.0213,0.4464,0.908915972,0.709673327,0.729309635,0.658933554,0.425756892,0.823901941,2.023474178,20.95774648,0.0131,0.0461,0.0334,0.3019,0.800775425,0.485688031,0.478081265,0.482162097,0.269530056,0.735057471,1.380239521,9.038922156
AEG02_10_S_2021,A_S_2021,ALB,AEG02,AEG02_10,S,2021,23.09.2021,2.71,110.1,110.1,8.8,305.8333333,305.8333333,2.71,305.8333333,305.8333333,8.8,2.71,305.8333333,305.8333333,8.8,ALB_2021_09_23,,60,348,197,4225,NA,NA,NA,NA,0.006,0.0348,0.0197,0.4225,0.910900045,0.685136551,0.673263355,0.641265124,0.403407548,0.847802318,1.766497462,21.44670051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_01_J_2020,A_J_2020,ALB,AEG03,AEG03_01,J,2020,15.06.2020,1.93,NA,56.34766,16.2,NA,156.5212778,1.93,NA,156.5212778,16.2,1.93,NA,156.5212778,16.2,ALB_2020_06_XX,,174,573,456,3974,NA,NA,NA,NA,0.0174,0.0573,0.0456,0.3974,0.794130926,0.58367179,0.570918533,0.559597031,0.353206304,0.747965692,1.256578947,8.714912281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_01_S_2020,A_S_2020,ALB,AEG03,AEG03_01,S,2020,09.09.2020,1.16,NA,57.03002,16.4,NA,158.4167222,1.16,NA,158.4167222,16.4,1.16,NA,158.4167222,16.4,ALB_2020_09_13,ALB_2020_08_21,193,517,352,3501,224,613,504,3380,0.0193,0.0517,0.0352,0.3501,0.817285232,0.548766886,0.55575165,0.53354795,0.315985568,0.742658039,1.46875,9.946022727,0.0224,0.0613,0.0504,0.338,0.740473738,0.492816801,0.488318392,0.485592076,0.289154336,0.692962685,1.216269841,6.706349206
AEG03_01_S_2021,A_S_2021,ALB,AEG03,AEG03_01,S,2021,22.09.2021,3.85,NA,107.57046,20.4,NA,298.8068333,3.85,NA,298.8068333,20.4,3.85,NA,298.8068333,20.4,ALB_2021_09_23,,82,473,306,3512,NA,NA,NA,NA,0.0082,0.0473,0.0306,0.3512,0.839706653,0.56259827,0.544016833,0.54536176,0.321543704,0.762609787,1.545751634,11.47712418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_02_J_2020,A_J_2020,ALB,AEG03,AEG03_02,J,2020,15.06.2020,2.35,60.83,60.83,18.8,168.9722222,168.9722222,2.35,168.9722222,168.9722222,18.8,2.35,168.9722222,168.9722222,18.8,ALB_2020_06_XX,,158,552,420,4074,NA,NA,NA,NA,0.0158,0.0552,0.042,0.4074,0.813084112,0.605688901,0.592835356,0.577311987,0.36669528,0.761348898,1.314285714,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_02_S_2020,A_S_2020,ALB,AEG03,AEG03_02,S,2020,09.09.2020,3.38,NA,58.39474,16.8,NA,162.2076111,3.38,NA,162.2076111,16.8,3.38,NA,162.2076111,16.8,ALB_2020_09_13,ALB_2020_08_21,193,529,351,3537,192,628,496,3397,0.0193,0.0529,0.0351,0.3537,0.819444444,0.55391741,0.561093304,0.537691269,0.319682484,0.739793409,1.507122507,10.07692308,0.0192,0.0628,0.0496,0.3397,0.745183663,0.497175645,0.485669323,0.489317441,0.291629664,0.687950311,1.266129032,6.848790323
AEG03_02_S_2021,A_S_2021,ALB,AEG03,AEG03_02,S,2021,22.09.2021,3.11,NA,93.23822,17.8,NA,258.9950556,3.11,NA,258.9950556,17.8,3.11,NA,258.9950556,17.8,ALB_2021_09_23,,71,498,302,3753,NA,NA,NA,NA,0.0071,0.0498,0.0302,0.3753,0.851048089,0.595912362,0.573923166,0.571673109,0.346031368,0.765702188,1.649006623,12.42715232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_03_J_2020,A_J_2020,ALB,AEG03,AEG03_03,J,2020,15.06.2020,2.66,NA,82.9597,24,NA,230.4436111,2.66,NA,230.4436111,24,2.66,NA,230.4436111,24,ALB_2020_06_XX,,145,545,386,4112,NA,NA,NA,NA,0.0145,0.0545,0.0386,0.4112,0.828368164,0.619414299,0.607216192,0.588439672,0.373790424,0.765943741,1.411917098,10.65284974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_03_S_2020,A_S_2020,ALB,AEG03,AEG03_03,S,2020,09.09.2020,3.1,76.7,76.7,15.6,213.0555556,213.0555556,3.1,213.0555556,213.0555556,15.6,3.1,213.0555556,213.0555556,15.6,ALB_2020_09_13,ALB_2020_08_21,198,546,350,3562,179,636,478,3409,0.0198,0.0546,0.035,0.3562,0.821063395,0.55756145,0.566410383,0.54061939,0.3222794,0.734177215,1.56,10.17714286,0.0179,0.0636,0.0478,0.3409,0.754051968,0.503393743,0.490642472,0.494711376,0.294574152,0.685537701,1.330543933,7.131799163
AEG03_03_S_2021,A_S_2021,ALB,AEG03,AEG03_03,S,2021,22.09.2021,3.84,38.93,38.93,18.2,108.1388889,108.1388889,3.84,108.1388889,108.1388889,18.2,3.84,108.1388889,108.1388889,18.2,ALB_2021_09_23,,63,487,311,3801,NA,NA,NA,NA,0.0063,0.0487,0.0311,0.3801,0.848735409,0.599763532,0.574220935,0.57451712,0.349959124,0.772854478,1.565916399,12.22186495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_04_J_2020,A_J_2020,ALB,AEG03,AEG03_04,J,2020,15.06.2020,2.31,NA,62.4889,18,NA,173.5802778,2.31,NA,173.5802778,18,2.31,NA,173.5802778,18,ALB_2020_06_XX,,138,540,389,4164,NA,NA,NA,NA,0.0138,0.054,0.0389,0.4164,0.829123655,0.625099354,0.610327879,0.592745734,0.378699676,0.770408163,1.388174807,10.70437018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_04_S_2020,A_S_2020,ALB,AEG03,AEG03_04,S,2020,09.09.2020,1.95,NA,53.61822,15.4,NA,148.9395,1.95,NA,148.9395,15.4,1.95,NA,148.9395,15.4,ALB_2020_09_13,ALB_2020_08_21,207,542,347,3596,196,636,396,3533,0.0207,0.0542,0.0347,0.3596,0.823991884,0.562936627,0.575023893,0.544951359,0.325970148,0.738037699,1.561959654,10.36311239,0.0196,0.0636,0.0396,0.3533,0.79842199,0.541481972,0.543147032,0.526990704,0.314921264,0.694890861,1.606060606,8.921717172
AEG03_04_S_2021,A_S_2021,ALB,AEG03,AEG03_04,S,2021,22.09.2021,4.24,NA,110.8779,21,NA,307.9941667,4.24,NA,307.9941667,21,4.24,NA,307.9941667,21,ALB_2021_09_23,,61,495,262,3903,NA,NA,NA,NA,0.0061,0.0495,0.0262,0.3903,0.874189676,0.626384894,0.606126186,0.595908347,0.364908008,0.774897681,1.889312977,14.89694656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_05_J_2020,A_J_2020,ALB,AEG03,AEG03_05,J,2020,15.06.2020,3.57,73.6,73.6,23.2,204.4444444,204.4444444,3.57,204.4444444,204.4444444,23.2,3.57,204.4444444,204.4444444,23.2,ALB_2020_06_XX,,135,532,385,4214,NA,NA,NA,NA,0.0135,0.0532,0.0385,0.4214,0.832572298,0.632349055,0.61712278,0.598343577,0.38408734,0.775811209,1.381818182,10.94545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_05_S_2020,A_S_2020,ALB,AEG03,AEG03_05,S,2020,09.09.2020,1.66,NA,52.2535,15,NA,145.1486111,1.66,NA,145.1486111,15,1.66,NA,145.1486111,15,ALB_2020_09_13,ALB_2020_08_21,199,536,339,3600,186,641,418,3512,0.0199,0.0536,0.0339,0.36,0.827875095,0.565611645,0.576494714,0.54720886,0.327145476,0.740812379,1.581120944,10.61946903,0.0186,0.0641,0.0418,0.3512,0.787277354,0.53288966,0.528888889,0.519708847,0.310689112,0.691307489,1.533492823,8.401913876
AEG03_05_S_2021,A_S_2021,ALB,AEG03,AEG03_05,S,2021,22.09.2021,3.96,NA,94.3407,18,NA,262.0575,3.96,NA,262.0575,18,3.96,NA,262.0575,18,ALB_2021_09_23,,65,498,276,3904,NA,NA,NA,NA,0.0065,0.0498,0.0276,0.3904,0.867942584,0.622665861,0.601758169,0.592810458,0.363651184,0.773739209,1.804347826,14.14492754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_06_J_2020,A_J_2020,ALB,AEG03,AEG03_06,J,2020,15.06.2020,2.68,NA,75.45374,21.8,NA,209.5937222,2.68,NA,209.5937222,21.8,2.68,NA,209.5937222,21.8,ALB_2020_06_XX,,149,528,368,4280,NA,NA,NA,NA,0.0149,0.0528,0.0368,0.428,0.841652324,0.644982589,0.63628379,0.608208955,0.392334912,0.780366057,1.434782609,11.63043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_06_S_2020,A_S_2020,ALB,AEG03,AEG03_06,S,2020,09.09.2020,2.8,72.5,72.5,15.2,201.3888889,201.3888889,2.8,201.3888889,201.3888889,15.2,2.8,201.3888889,201.3888889,15.2,ALB_2020_09_13,ALB_2020_08_21,180,566,344,3591,152,658,469,3555,0.018,0.0566,0.0344,0.3591,0.825158831,0.563066188,0.56745893,0.545103525,0.325760896,0.727688237,1.645348837,10.43895349,0.0152,0.0658,0.0469,0.3555,0.766898608,0.52552348,0.506599251,0.512965426,0.310046396,0.687633515,1.402985075,7.579957356
AEG03_06_S_2021,A_S_2021,ALB,AEG03,AEG03_06,S,2021,22.09.2021,5.92,51.61,51.61,19.6,143.3611111,143.3611111,5.92,143.3611111,143.3611111,19.6,5.92,143.3611111,143.3611111,19.6,ALB_2021_09_23,,77,486,286,3951,NA,NA,NA,NA,0.0077,0.0486,0.0286,0.3951,0.86499882,0.625964994,0.607210312,0.595160766,0.367382024,0.780933063,1.699300699,13.81468531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_07_J_2020,A_J_2020,ALB,AEG03,AEG03_07,J,2020,15.06.2020,3.3,NA,52.93586,15.2,NA,147.0440556,3.3,NA,147.0440556,15.2,3.3,NA,147.0440556,15.2,ALB_2020_06_XX,,155,533,374,4294,NA,NA,NA,NA,0.0155,0.0533,0.0374,0.4294,0.839760069,0.645093341,0.637377646,0.608191974,0.393153416,0.779158898,1.42513369,11.48128342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_07_S_2020,A_S_2020,ALB,AEG03,AEG03_07,S,2020,09.09.2020,1.54,NA,54.30058,15.6,NA,150.8349444,1.54,NA,150.8349444,15.6,1.54,NA,150.8349444,15.6,ALB_2020_09_13,ALB_2020_08_21,184,570,349,3594,184,633,475,3455,0.0184,0.057,0.0349,0.3594,0.822977428,0.562134483,0.566990495,0.544280443,0.325576316,0.726224784,1.633237822,10.29799427,0.0184,0.0633,0.0475,0.3455,0.75826972,0.510448784,0.499162479,0.50055991,0.2994649,0.690313112,1.332631579,7.273684211
AEG03_07_S_2021,A_S_2021,ALB,AEG03,AEG03_07,S,2021,22.09.2021,4.16,NA,110.8779,21,NA,307.9941667,4.16,NA,307.9941667,21,4.16,NA,307.9941667,21,ALB_2021_09_23,,70,498,268,3939,NA,NA,NA,NA,0.007,0.0498,0.0268,0.3939,0.872593297,0.629363196,0.610937292,0.59807755,0.367926512,0.775524003,1.858208955,14.69776119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_08_J_2020,A_J_2020,ALB,AEG03,AEG03_08,J,2020,15.06.2020,3.06,NA,46.11226,13.2,NA,128.0896111,3.06,NA,128.0896111,13.2,3.06,NA,128.0896111,13.2,ALB_2020_06_XX,,127,555,351,4339,NA,NA,NA,NA,0.0127,0.0555,0.0351,0.4339,0.850319829,0.656724676,0.643537195,0.617337461,0.399882484,0.773191663,1.581196581,12.36182336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_08_S_2020,A_S_2020,ALB,AEG03,AEG03_08,S,2020,09.09.2020,2.89,NA,54.30058,15.6,NA,150.8349444,2.89,NA,150.8349444,15.6,2.89,NA,150.8349444,15.6,ALB_2020_09_13,ALB_2020_08_21,198,544,351,3633,196,628,445,3538,0.0198,0.0544,0.0351,0.3633,0.823795181,0.566823715,0.575627894,0.547974176,0.329282484,0.739525976,1.54985755,10.35042735,0.0196,0.0628,0.0445,0.3538,0.776550339,0.529405724,0.524664134,0.516475565,0.31067238,0.698511762,1.411235955,7.950561798
AEG03_08_S_2021,A_S_2021,ALB,AEG03,AEG03_08,S,2021,22.09.2021,4.58,NA,105.3655,20,NA,292.6819444,4.58,NA,292.6819444,20,4.58,NA,292.6819444,20,ALB_2021_09_23,,79,465,301,3894,NA,NA,NA,NA,0.0079,0.0465,0.0301,0.3894,0.856495828,0.61454941,0.594572232,0.586133768,0.360228284,0.786648314,1.544850498,12.93687708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_09_J_2020,A_J_2020,ALB,AEG03,AEG03_09,J,2020,15.06.2020,3.75,90.32,90.32,22.4,250.8888889,250.8888889,3.75,250.8888889,250.8888889,22.4,3.75,250.8888889,250.8888889,22.4,ALB_2020_06_XX,,112,546,352,4331,NA,NA,NA,NA,0.0112,0.0546,0.0352,0.4331,0.849669016,0.65548439,0.637537653,0.616389549,0.398985568,0.77609186,1.551136364,12.30397727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_09_S_2020,A_S_2020,ALB,AEG03,AEG03_09,S,2020,09.09.2020,3.48,NA,54.98294,15.8,NA,152.7303889,3.48,NA,152.7303889,15.8,3.48,NA,152.7303889,15.8,ALB_2020_09_13,ALB_2020_08_21,204,544,385,3629,192,639,439,3703,0.0204,0.0544,0.0385,0.3629,0.8081714,0.557273414,0.562842668,0.539826936,0.32558734,0.7392763,1.412987013,9.425974026,0.0192,0.0639,0.0439,0.3703,0.788025109,0.552972907,0.547761294,0.535550208,0.327753876,0.705665592,1.455580866,8.435079727
AEG03_09_S_2021,A_S_2021,ALB,AEG03,AEG03_09,S,2021,22.09.2021,4.59,NA,68.225,16,NA,189.5138889,4.59,NA,189.5138889,16,4.59,NA,189.5138889,16,ALB_2021_09_23,,85,488,320,3835,NA,NA,NA,NA,0.0085,0.0488,0.032,0.3835,0.845968712,0.601759912,0.581279974,0.575914801,0.35248688,0.774230858,1.525,11.984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_10_J_2020,A_J_2020,ALB,AEG03,AEG03_10,J,2020,15.06.2020,4.01,NA,86.3715,25,NA,239.9208333,4.01,NA,239.9208333,25,4.01,NA,239.9208333,25,ALB_2020_06_XX,,122,556,367,4322,NA,NA,NA,NA,0.0122,0.0556,0.0367,0.4322,0.843463425,0.650373615,0.633448651,0.61229229,0.396631828,0.77203772,1.514986376,11.77656676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG03_10_S_2020,A_S_2020,ALB,AEG03,AEG03_10,S,2020,09.09.2020,4.02,83.9,83.9,21,233.0555556,233.0555556,4.02,233.0555556,233.0555556,21,4.02,233.0555556,233.0555556,21,ALB_2020_09_13,ALB_2020_08_21,222,568,467,3459,178,621,431,3641,0.0222,0.0568,0.0467,0.3459,0.762098828,0.513038588,0.51246917,0.502800807,0.300640228,0.717904147,1.21627409,7.406852248,0.0178,0.0621,0.0431,0.3641,0.788310413,0.546833476,0.538879936,0.530753968,0.322329204,0.708587518,1.440835267,8.447795824
AEG03_10_S_2021,A_S_2021,ALB,AEG03,AEG03_10,S,2021,22.09.2021,6.24,32.82,32.82,19.6,91.16666667,91.16666667,6.24,91.16666667,91.16666667,19.6,6.24,91.16666667,91.16666667,19.6,ALB_2021_09_23,,108,536,388,3559,NA,NA,NA,NA,0.0108,0.0536,0.0388,0.3559,0.803394984,0.547093898,0.525800889,0.531630714,0.318296592,0.738217338,1.381443299,9.172680412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_01_J_2020,A_J_2020,ALB,AEG04,AEG04_01,J,2020,19.06.2020,NA,NA,102.74814,29.8,NA,285.4115,NA,NA,285.4115,29.8,NA,NA,285.4115,29.8,ALB_2020_06_XX,,139,615,340,4664,NA,NA,NA,NA,0.0139,0.0615,0.034,0.4664,0.864108713,0.698320413,0.690227628,0.648340664,0.43344856,0.767001326,1.808823529,13.71764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_01_S_2020,A_S_2020,ALB,AEG04,AEG04_01,S,2020,11.09.2020,2.13,NA,38.6063,11,NA,107.2397222,2.13,NA,107.2397222,11,2.13,NA,107.2397222,11,ALB_2020_09_13,ALB_2020_08_21,203,581,381,3760,204,636,438,4018,0.0203,0.0581,0.0381,0.376,0.815986477,0.575662378,0.581643543,0.554479816,0.339075004,0.732319742,1.524934383,9.868766404,0.0204,0.0636,0.0438,0.4018,0.803411131,0.593926685,0.592087854,0.567893401,0.359350792,0.726686721,1.452054795,9.173515982
AEG04_01_S_2021,A_S_2021,ALB,AEG04,AEG04_01,S,2021,23.09.2021,5.01,NA,31.2725,11,NA,86.86805556,5.01,NA,86.86805556,11,5.01,NA,86.86805556,11,ALB_2021_09_23,,154,592,345,3950,NA,NA,NA,NA,0.0154,0.0592,0.0345,0.395,0.839348079,0.60985925,0.606289943,0.581764389,0.36156398,0.739321885,1.715942029,11.44927536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_02_J_2020,A_J_2020,ALB,AEG04,AEG04_02,J,2020,19.06.2020,NA,109.7233333,109.7233333,28.2,304.7870369,304.7870369,NA,304.7870369,304.7870369,28.2,NA,304.7870369,304.7870369,28.2,ALB_2020_06_XX,,146,620,345,4697,NA,NA,NA,NA,0.0146,0.062,0.0345,0.4697,0.863149544,0.700805153,0.694231751,0.650069707,0.43626398,0.766785781,1.797101449,13.61449275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_02_S_2020,A_S_2020,ALB,AEG04,AEG04_02,S,2020,11.09.2020,1.72,NA,30.41798,8.6,NA,84.49438889,1.72,NA,84.49438889,8.6,1.72,NA,84.49438889,8.6,ALB_2020_09_13,ALB_2020_08_21,225,585,389,3810,202,618,431,4100,0.0225,0.0585,0.0389,0.381,0.81471779,0.580082205,0.591602393,0.557832373,0.343299676,0.733788396,1.503856041,9.794344473,0.0202,0.0618,0.0431,0.41,0.809755021,0.606069616,0.604607475,0.577431539,0.368229204,0.738024587,1.43387471,9.512761021
AEG04_02_S_2021,A_S_2021,ALB,AEG04,AEG04_02,S,2021,23.09.2021,2.07,NA,12.0572,8.4,NA,33.49222222,2.07,NA,33.49222222,8.4,2.07,NA,33.49222222,8.4,ALB_2021_09_23,,153,573,339,3887,NA,NA,NA,NA,0.0153,0.0573,0.0339,0.3887,0.8395646,0.603376733,0.600399364,0.576848038,0.355845476,0.743049327,1.690265487,11.4660767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_03_J_2020,A_J_2020,ALB,AEG04,AEG04_03,J,2020,19.06.2020,NA,NA,92.51274,26.8,NA,256.9798333,NA,NA,256.9798333,26.8,NA,NA,256.9798333,26.8,ALB_2020_06_XX,,152,609,372,4771,NA,NA,NA,NA,0.0152,0.0609,0.0372,0.4771,0.855337352,0.702096554,0.69327996,0.650547175,0.441047248,0.773605948,1.637096774,12.82526882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_03_S_2020,A_S_2020,ALB,AEG04,AEG04_03,S,2020,11.09.2020,1.67,27.4,27.4,7.8,76.11111111,76.11111111,1.67,76.11111111,76.11111111,7.8,1.67,76.11111111,76.11111111,7.8,ALB_2020_09_13,ALB_2020_08_21,227,588,371,3898,185,634,372,4046,0.0227,0.0588,0.0371,0.3898,0.826188803,0.596244354,0.611413515,0.570773546,0.353844164,0.737851092,1.58490566,10.50673854,0.0185,0.0634,0.0372,0.4046,0.831598008,0.614841888,0.616836238,0.585156084,0.368547248,0.729059829,1.704301075,10.87634409
AEG04_03_S_2021,A_S_2021,ALB,AEG04,AEG04_03,S,2021,23.09.2021,2.13,36.49,36.49,9.8,101.3611111,101.3611111,2.13,101.3611111,101.3611111,9.8,2.13,101.3611111,101.3611111,9.8,ALB_2021_09_23,,147,568,339,3929,NA,NA,NA,NA,0.0147,0.0568,0.0339,0.3929,0.841143393,0.608779998,0.603950069,0.581031506,0.360045476,0.747387147,1.675516224,11.5899705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_04_J_2020,A_J_2020,ALB,AEG04,AEG04_04,J,2020,19.06.2020,NA,NA,91.14802,26.4,NA,253.1889444,NA,NA,253.1889444,26.4,NA,NA,253.1889444,26.4,ALB_2020_06_XX,,162,609,382,4791,NA,NA,NA,NA,0.0162,0.0609,0.0382,0.4791,0.852310072,0.701721438,0.694637005,0.650103214,0.442078088,0.774444444,1.594240838,12.54188482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_04_S_2020,A_S_2020,ALB,AEG04,AEG04_04,S,2020,11.09.2020,2.17,NA,35.87686,10.2,NA,99.65794444,2.17,NA,99.65794444,10.2,2.17,NA,99.65794444,10.2,ALB_2020_09_13,ALB_2020_08_21,214,602,389,3929,185,625,381,4008,0.0214,0.0602,0.0389,0.3929,0.819823993,0.595454362,0.603765862,0.569864778,0.355199676,0.734274994,1.547557841,10.10025707,0.0185,0.0625,0.0381,0.4008,0.826384142,0.607643543,0.608291685,0.579454681,0.363875004,0.730196417,1.640419948,10.51968504
AEG04_04_S_2021,A_S_2021,ALB,AEG04,AEG04_04,S,2021,23.09.2021,3.22,NA,32.7506,11.2,NA,90.97388889,3.22,NA,90.97388889,11.2,3.22,NA,90.97388889,11.2,ALB_2021_09_23,,149,578,343,3940,NA,NA,NA,NA,0.0149,0.0578,0.0343,0.394,0.839831894,0.60911591,0.604314371,0.581223742,0.360757812,0.744134573,1.685131195,11.48688047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_05_J_2020,A_J_2020,ALB,AEG04,AEG04_05,J,2020,19.06.2020,NA,144.9733333,144.9733333,35.6,402.7037036,402.7037036,NA,402.7037036,402.7037036,35.6,NA,402.7037036,402.7037036,35.6,ALB_2020_06_XX,,203,637,432,4866,NA,NA,NA,NA,0.0203,0.0637,0.0432,0.4866,0.836919592,0.697047061,0.695616705,0.645853564,0.444732288,0.768489915,1.474537037,11.26388889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG04_05_S_2020,A_S_2020,ALB,AEG04,AEG04_05,S,2020,11.09.2020,2.18,NA,39.28866,11.2,NA,109.1351667,2.18,NA,109.1351667,11.2,2.18,NA,109.1351667,11.2,ALB_2020_09_13,ALB_2020_08_21,217,613,385,3932,203,630,413,4085,0.0217,0.0613,0.0385,0.3932,0.821635395,0.596896877,0.606760409,0.571052914,0.35588734,0.730253025,1.592207792,10.21298701,0.0203,0.063,0.0413,0.4085,0.816362828,0.608906754,0.610352049,0.57991156,0.368473692,0.732767762,1.525423729,9.891041162
